"eventID","individualCount","organismQuantity","organismQuantityType","occurrenceStatus","dynamicProperties","kingdom","phylum","class","order","family","genus","scientificName","lifeStage","taxonID","X","basisOfRecord","institutionCode","preparations","identifiedBy","identificationRemarks"
"475","7c8083a8-bb13-435c-a47f-609b7d0a6897",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","copepodits and andults","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"476","4cd2f2f2-7f87-4991-9334-752d44df36ad",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","copepodits and andults","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"477","28ef4b60-125f-40b4-8b10-3f4fc0c6fdd8",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","copepodits and andults","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"478","55dd21e4-a5a9-42bd-9806-8a86524310b7",304,66.98320154,"biomassDryMicroG","present","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","copepodits and andults","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"479","97530d9e-734a-4492-9481-9f53eb2fe47d",352,77.55949652,"biomassDryMicroG","present","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","copepodits and andults","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"480","9238ffac-940f-44ab-ab24-2294cd9a425d",177,39.00008774,"biomassDryMicroG","present","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","copepodits and andults","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"481","8906d77c-3d5b-4fdc-b540-5f878d77f3a4",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","copepodits and andults","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"482","502970ff-3320-4b0e-819b-8f0802e39916",5,1.101697394,"biomassDryMicroG","present","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","copepodits and andults","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"483","bfc7d06f-8cf4-4a90-a88d-c46302855634",4,0.881357915,"biomassDryMicroG","present","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","copepodits and andults","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"484","1271cf75-77fd-4011-aa7a-1aa45ef4ffa9",105,26.70198212,"biomassDryMicroG","present","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","copepodits and andults","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"485","7bcf7e9e-3cca-467c-b866-c09733fa1c9b",58,14.74966631,"biomassDryMicroG","present","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","copepodits and andults","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"486","612ea35e-5366-44ee-a12d-73b5e281627b",13,3.305959691,"biomassDryMicroG","present","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","copepodits and andults","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"487","9ac0bfe9-bb7c-45cf-b45a-e621bf78d32d",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","copepodits and andults","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"488","fcd12f8c-d7b1-4b61-93d4-b8c309d3e74a",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","copepodits and andults","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"489","c9a436ef-444f-45ee-9ffa-a1f8d86e4581",1,0.396881236,"biomassDryMicroG","present","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","copepodits and andults","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"490","38ee2a4e-554b-4a7e-a834-e66c5192bcec",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","copepodits and andults","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"491","49089c15-4de0-465a-85ba-670135b53b0a",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","copepodits and andults","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"492","087b2cf1-6900-4c50-9ab7-cee50fcc1cc4",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","copepodits and andults","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"493","665bb65f-5136-4d8c-bc69-5ec98b35cb96",147,49.65569431,"biomassDryMicroG","present","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","copepodits and andults","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"494","3aebda71-eb44-48dc-8a1c-aba5050d07a3",128,43.23761138,"biomassDryMicroG","present","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","copepodits and andults","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"495","43a67496-b3aa-4329-a364-7c68c6bb82c2",93,31.41482702,"biomassDryMicroG","present","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","copepodits and andults","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"496","98e6a7b5-2c95-4995-a1a2-3d59ba62b586",734,190.9288641,"biomassDryMicroG","present","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","copepodits and andults","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"497","8275a91e-6000-46f0-8c28-8ddb4d8fc57d",313,81.41789437,"biomassDryMicroG","present","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","copepodits and andults","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"498","35688334-b044-4de3-980c-44b3f6dbf699",368,95.72455312,"biomassDryMicroG","present","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","copepodits and andults","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"499","0a34eaae-703e-454d-ba60-58fa738529a0",14,5.512108807,"biomassDryMicroG","present","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","copepodits and andults","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"500","4b22e279-89a1-490a-ad2e-38a5399fc464",61,24.01704552,"biomassDryMicroG","present","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","copepodits and andults","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"501","2858e63d-9f55-4ac7-ab5a-a5643b19d446",46,18.11121465,"biomassDryMicroG","present","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","copepodits and andults","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"502","068b8995-f8a8-48c5-8e4c-61828d497bcf",32,9.324301586,"biomassDryMicroG","present","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","copepodits and andults","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"503","f4750b60-dc4a-4769-9f14-eddff0d8badb",48,13.98645238,"biomassDryMicroG","present","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","copepodits and andults","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"504","fc127644-4d94-48d8-a568-89fed97fdff8",48,13.98645238,"biomassDryMicroG","present","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","copepodits and andults","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"505","95f1804f-fe4a-4cb1-9549-f40a33008664",61,5.076181219,"biomassDryMicroG","present","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","nauplii","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"506","aacf0c92-a45e-4a4f-9e56-6f05ac387983",4,0.332864342,"biomassDryMicroG","present","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","nauplii","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"507","c0470d10-2e97-4434-b5b4-aea6a8af3a60",13,1.081809112,"biomassDryMicroG","present","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","nauplii","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"508","371bd09c-1815-49c9-a0f2-abd67eba0cff",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","nauplii","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"509","3aae1407-3ffe-40a6-aaca-58e139b22c01",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","nauplii","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"510","545e897d-954e-43fa-9a3f-34911a3edb84",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","nauplii","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"511","da7d48d8-b5ec-4fa0-a21c-ded56e9ecb62",21,1.758272844,"biomassDryMicroG","present","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","nauplii","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"512","24fc91fb-10ab-496e-abd0-6dbf00136cf3",31,2.595545627,"biomassDryMicroG","present","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","nauplii","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"513","52330816-667f-45c6-a90e-bd7d814ede30",64,5.358545811,"biomassDryMicroG","present","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","nauplii","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"514","0afba290-c936-45e5-a4f3-9dfff25de836",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","nauplii","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"515","2d0829f4-b3b9-4db5-87a1-322df0eb0323",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","nauplii","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"516","3d1979da-72eb-40f7-b17e-bf50d6e59a26",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","nauplii","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"517","64a6bf97-bd1f-433b-a912-9294c2752f8f",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","nauplii","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"518","016aa1ea-3e70-4ede-ae13-ae311d017944",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","nauplii","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"519","01b61769-73c6-477a-8e39-7b24d66315ab",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","nauplii","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"520","e9ceb082-3fc6-46d9-9cca-1248d0571f93",1,0.074236048,"biomassDryMicroG","present","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","nauplii","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"521","a935243c-c69b-477b-81fe-023830f7b40b",1,0.074236048,"biomassDryMicroG","present","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","nauplii","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"522","3d9f6bd9-1f62-478c-a49c-ff4c6eaba77a",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","nauplii","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"523","6c429873-540f-4109-8ce8-6bd1c500b13c",39,3.115395825,"biomassDryMicroG","present","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","nauplii","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"524","8bd04d22-2f48-4fb2-9333-4204f8e35f74",67,5.352090264,"biomassDryMicroG","present","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","nauplii","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"525","aa557078-2d5c-47ed-a8ca-bf80a0930e6f",119,9.505951365,"biomassDryMicroG","present","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","nauplii","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"526","a4d495a0-57e7-4fff-9b3a-59e630d60a25",7,0.516100464,"biomassDryMicroG","present","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","nauplii","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"527","32b14039-42f9-47ea-a606-7ab91838178f",2,0.147457275,"biomassDryMicroG","present","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","nauplii","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"528","d5052338-13dc-471d-b0a6-81d367f24735",13,0.95847229,"biomassDryMicroG","present","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","nauplii","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"529","e041d878-5b2a-42ba-9a38-447132c1092b",20,1.474572754,"biomassDryMicroG","present","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","nauplii","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"530","b9814ad8-f0ad-4dd4-90f0-fef4d910de96",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","nauplii","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"531","15333749-bc48-4fa2-b2d3-3077d7c486b9",0,0,"biomassDryMicroG","absent","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","nauplii","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"532","76e8568e-59ac-4e0b-8337-d9ad078a0f9b",15,1.171508553,"biomassDryMicroG","present","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","nauplii","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"533","ac8dc1bd-deb1-40df-a3e0-b2334fcae426",16,1.249609123,"biomassDryMicroG","present","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","nauplii","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
"534","8a324919-68f2-4aa1-9cd1-bbc96759be8f",17,1.327709694,"biomassDryMicroG","present","meanLength_mm: NA","Animalia","Arthropoda ","Maxillopoda ","Cyclopoida ","Cyclopidae ","Cyclops","Cyclopidae spp. ","nauplii","http://data.artsdatabanken.no/ScientificName/15811",NA,"MaterialSample","NTNU-VM","whole animal (EtOH - Etanol)","Thomas Jensen","Originally counts by Anders G. Finstad. Taxa identification based on parts of the material by TJ. "
